ИМЕ НА МАРКЕТ,НАЗИВ НА ПРОИЗВОД,ПРОДАЖНА ЦЕНА,ЕДИНЕЧНА ЦЕНА,ОПИС НА ПРОИЗВОД,ДОСТАПНОСТ НА ПРОИЗВОД,РЕДОВНА ЦЕНА,ЦЕНА СО ПОПУСТ,ПОЕНИ,ТИП НА АКЦИЈА,ВРЕМЕТРАЊЕ НА АКЦИЈА
vardar,СЕТ ПАНТЕН РЕПЕАР&ПРОТЕКТ ШАМПОН 400МЛ+3ММ 220МЛ,719.00,1 ПАРЧЕ =359.5ДЕН,ШАМПОН,ДА,,,,,
vardar,СЕТ ПАНТЕН ШАМПОН 300МЛ + КОНДИЦИОНЕР 200МЛ,485.00,1 ПАРЧЕ =485ДЕН,ШАМПОН,ДА,,,,,
vardar,СЕТ ПАНТЕН ШАМПОН 300МЛ+КОНДИЦИОНЕР200МЛ+СЕРУМ,1077.00,1 ПАРЧЕ =1077ДЕН,ШАМПОН,ДА,,,,,
vardar,СЕТ ПАРАДОНТАКС УЛТРА КЛИН ДУО ПАК 2Х75МЛ,232.00,1 ПАРЧЕ =116ДЕН,ПАСТА ЗА ЗАБИ,ДА,,,,,
vardar,СЕТ ПАТОС (2X БАХАРАТ/ЧИЛИ ЛИМЕТА),199.00,1 ПАРЧЕ =179ДЕН,ЧИПС,ДА,,,,,
vardar,СЕТ ПАТОСНИЦИ ЗА ВО ТОАЛЕТ 60*90ЦМ/40*60ЦМ,599.00,1 ПАРЧЕ =599ДЕН,ПАТОСНИЦА ЗА ВО БАЊА,ДА,,,,,
vardar,СЕТ ПЕРДУВ-ВЕНЧЕ 19267,50.00,1 ПАРЧЕ =50ДЕН,МАСКЕМБАЛ ПРОИЗВОДИ,ДА,,,,,
vardar,СЕТ ПЕРНИЦИ МЕМОЛУКС 50*70 2/1,779.00,1 ПАРЧЕ =389.5ДЕН,ПЕРНИЦА,ДА,,,,,
vardar,СЕТ ПИРАТИ 26772,179.00,1 ПАРЧЕ =179ДЕН,МАСКЕМБАЛ ПРОИЗВОДИ,ДА,,,,,
vardar,СЕТ ПИШТОЛ СО МЕКИ КУРШУМИ 1106/1107,399.00,1 ПАРЧЕ =399ДЕН,ИГРАЧКИ ПИШТОЛИ,ДА,,,,,
vardar,СЕТ ПЛАСТИЧНИ ЗАКАЧАЛКИ 5/1 926,129.00,1 ПАРЧЕ =89ДЕН,ЗАКАЧАЛКА,ДА,,,,,
vardar,СЕТ ПЛАСТИЧНИ ШТИПКИ 18/1 9013-18,59.00,1 ПАРЧЕ =59ДЕН,ШТИПКИ,ДА,,,,,
vardar,СЕТ ПЛАСТИЧНИ ШТИПКИ 36/1 13026,79.00,1 ПАРЧЕ =79ДЕН,ШТИПКИ ЗА ХРАНА,ДА,,,,,
vardar,СЕТ ПОДЛОГИ ЗА ПОД ОД ЕВА ПЕНА 60X60X1.0CM DD-04,299.00,1 ПАРЧЕ =299ДЕН,БЕБЕШКИ ИГРАЧКИ,ДА,,,,,
vardar,СЕТ ПРЕЗИДЕНТ САЛАКИС КРАВЈО СИРЕЊЕ 550Г СО КУТИЈА,240.00,100 ГР: =43.64ДЕН,КРАВЈО СИРЕЊЕ,ДА,,,,,
vardar,СЕТ ПРЕСТИЛКИ ЗА ВО КУЈНА 50*70ЦМ И 35*35ЦМ,99.00,1 ПАРЧЕ =99ДЕН,ПРЕСТИЛКА СО РАКАВИЦА,ДА,,,,,
vardar,СЕТ РАКАВИЦИ/КАПА/ШАЛ ДЕТСКИ,399.00,1 ПАРЧЕ =399ДЕН,РАКАВИЦИ,ДА,,,,,
vardar,СЕТ РОДЕНДЕНСКИ СВЕЌИ WQ-57,29.00,1 ПАРЧЕ =29ДЕН,СВЕЌА ЗА РОДЕНДЕН,ДА,,,,,
vardar,СЕТ РОДЕНДЕНСКИ СВЕЌИ WQ-58,59.00,1 ПАРЧЕ =59ДЕН,СВЕЌА ЗА РОДЕНДЕН,ДА,,,,,
vardar,СЕТ РОДЕНДЕНСКИ СВЕЌИ ХЕПИ БРДЕЈ WQ-60,79.00,1 ПАРЧЕ =79ДЕН,СВЕЌА ЗА РОДЕНДЕН,ДА,,,,,
vardar,СЕТ РОСАДО РОЗЕ ВИНО 0.75Л СО ЧОКОЛАДО,1163.00,1 ПАРЧЕ =1163ДЕН,РОЗЕ ВИНО,ДА,,,,,
vardar,СЕТ С-ТРУ СЕТ ЛОВЕ ВИСПЕР ЕДТ30МЛ+ДЕО 150МЛ+ПОДАРО,579.00,1 ПАРЧЕ =579ДЕН,КОЗМЕТИЧКИ СЕТОВИ,ДА,,,,,
vardar,СЕТ С-ТРУ ХАРМОНИ БЛИС ЕДТ 30МЛ+ДЕО 150МЛ+ПОДАРОК,579.00,1 ПАРЧЕ =579ДЕН,КОЗМЕТИЧКИ СЕТ,ДА,,,,,
vardar,СЕТ СВИСЛИОН СОФТИ ЈАГОДА 2X105 ГР,32.00,100 ГР: =30.48ДЕН,ЖЕЛЕ БИСКВИТИ,ДА,,,,,
vardar,СЕТ СО 5 ТЕЧНИ БОИ И ДРЖАЧ ЗА ЈАЈЦА,115.00,1 ПАРЧЕ =115ДЕН,ВЕЛИГДЕНСКИ БОИ И ДЕКОРАТИВА,ДА,,,,,
vardar,СЕТ СО БАЛОНИ WQ-44,250.00,1 ПАРЧЕ =250ДЕН,БАЛОНИ,ДА,,,,,
vardar,СЕТ СО БАЛОНИ WQ-45,205.00,1 ПАРЧЕ =205ДЕН,БАЛОНИ,ДА,,,,,
vardar,СЕТ СО БЕБЕ И ТРАНСПОРТНА КОРПА HX857-2,499.00,1 ПАРЧЕ =499ДЕН,ИГРАЧКА,ДА,,,,,
vardar,СЕТ СО КОЦКИ МК 123-669,199.00,1 ПАРЧЕ =199ДЕН,КОЦКИ ЗА ИГРА,ДА,,,,,
vardar,СЕТ СО КРУНА И СТАПЧЕ 26044,50.00,1 ПАРЧЕ =50ДЕН,ПРОИЗВОД ЗА МАСКЕНБАЛ,ДА,,,,,
vardar,СЕТ СО КУКЛА И КОЛИЧКА 567-32,699.00,1 ПАРЧЕ =699ДЕН,ИГРАЧКИ ЗА ДЕЦА,ДА,,,,,
vardar,СЕТ СО НОЖЕВИ 8 ПАР.,799.00,1 ПАРЧЕ =799ДЕН,ФУНКЦИОНАЛЕН НОЖ,ДА,,,,,
vardar,СЕТ СО РАКАВИЦА ЗА КУЈНА 2/1 1810-1,69.00,1 ПАРЧЕ =69ДЕН,РАКАВИЦА ЗА ТОПЛО,ДА,,,,,
vardar,СЕТ СО РАКАВИЦА ЗА КУЈНА 2/1 LJWGLOVE03,39.00,1 ПАРЧЕ =39ДЕН,ПРЕСТИЛКА СО РАКАВИЦА,ДА,,,,,
vardar,СЕТ СО РАКАВИЦА ЗА КУЈНА 2/1 MC882,79.00,1 ПАРЧЕ =79ДЕН,ПРЕСТИЛКА СО РАКАВИЦА,ДА,,,,,
vardar,СЕТ СО РАКАВИЦА ЗА КУЈНА 3/1 2212,129.00,1 ПАРЧЕ =129ДЕН,ПРЕСТИЛКА СО РАКАВИЦА,ДА,,,,,
vardar,СЕТ СО ХЕРОЈСКА МАСКА WL802D-3,599.00,1 ПАРЧЕ =599ДЕН,ИГРАЧКИ ЗА ДЕЦА,ДА,,,,,
vardar,СЕТ СО ХЕРОЈСКИ ШТИТ DP04,199.00,1 ПАРЧЕ =199ДЕН,СЕТ СО ХЕРОИ,ДА,,,,,
vardar,СЕТ СПЕШЛ ПРИТИ ЛЕЈДИ ЕДТ 75МЛ+ДЕО СПРЕЈ 100МЛ,595.00,1 ПАРЧЕ =595ДЕН,УНИВЕРЗАЛНА КРЕМА,ДА,,,,,
vardar,СЕТ СТАКЛЕНИ ЦЕВКИ 6/1 A-5310,39.00,1 ПАРЧЕ =6.5ДЕН,ЦЕВКИ ЗА СОК,ДА,,,,,
vardar,СЕТ СТАКЛЕНИ ЧАШИ ВО КУТИЈА 2/1 А 4978,299.00,1 ПАРЧЕ =299ДЕН,ШОЉА,ДА,,,,,
vardar,СЕТ СТАКЛЕНИ ЧАШИ ВО КУТИЈА 2/1 А-4979,299.00,1 ПАРЧЕ =299ДЕН,ШОЉА,ДА,,,,,
vardar,СЕТ СУНЃЕР ЛУКС 3/1,49.00,1 ПАРЧЕ = 49ДЕН,СУНЃЕР ЗА ЧИСТЕЊЕ,ДА,,,,,
vardar,СЕТ СУНЃЕРИ ЗА НАНЕСУВАЊЕ ПУДРА 3/1,59.00,1 ПАРЧЕ =19.67ДЕН,СУНГЕР ЗА ПУДРА,ДА,,,,,
vardar,СЕТ ТАСТАТУРА И МАУС 2325,299.00,1 ПАРЧЕ =299ДЕН,ТАСТАТУРА,ДА,,,,,
vardar,СЕТ ТЕТОВАЖИ СВЕТОТ НА БИБИ,149.00,1 ПАРЧЕ =149ДЕН,ТЕМАТСКИ СЛИКИЧКИ,ДА,,,,,
vardar,СЕТ ТЕФЛОНСКИ КАЛАПИ 24/26/28 ЦМ 3/1 A-3990,329.00,1 ПАРЧЕ =329ДЕН,МОДЛИ,ДА,,,,,
vardar,СЕТ ТРЕНД КУТИИ ЗА СКЛАДИРАЊЕ 42 ПАРЧИЊА,499.00,1 ПАРЧЕ =599ДЕН,САД ЗА СКЛАДИРАЊЕ,ДА,,,,,
vardar,СЕТ ТРИ ЧАШИ СО ДЕКОР 350ЦЦ,295.00,1 ПАРЧЕ =295ДЕН,ЧАШИ ЗА ВОДА,ДА,,,,,
vardar,СЕТ ТУРПИЈА ЗА НОКТИ 4/1 CY4654620,69.00,1 ПАРЧЕ =69ДЕН,ТУРПИЈА,ДА,,,,,
vardar,СЕТ ФА ДИВАЈН ДЕО+ГЕЛ ЗА ТУШИРАЊЕ,309.00,1 ПАРЧЕ =309ДЕН,КОЗМЕТИЧКИ СЕТОВИ,ДА,,,,,
vardar,СЕТ ФА МИСТИК ДЕО+ГЕЛ ЗА ТУШИРАЊЕ,309.00,1 ПАРЧЕ =309ДЕН,КОЗМЕТИЧКИ СЕТ,ДА,,,,,
vardar,СЕТ ФА ПИНК ДЕО + ГЕЛ ЗА ТУШИРАЊЕ,309.00,1 ПАРЧЕ =309ДЕН,ГЕЛ ЗА ТУШИРАЊЕ,ДА,,,,,
vardar,СЕТ ФЕРИ ДЕТЕРГЕНТ ЗА САДОВИ 2Х800МЛ,289.00,1 ПАРЧЕ =144.5ДЕН,СРЕДСТВО ЗА РАЧНО МИЕЊЕ САДОВИ,ДА,,,,,
vardar,СЕТ ФЕРИ ДЕТЕРГЕНТ ЗА САДОВИ КАЛИНКА 2Х900МЛ,345.00,1 ПАРЧЕ =172.5ДЕН,СРЕДСТВО ЗА РАЧНО МИЕЊЕ САДОВИ,ДА,,,,,
vardar,СЕТ ФЕРИ ДЕТЕРГЕНТ ЗА САДОВИ ЛИМОН 2Х900МЛ,345.00,1 ПАРЧЕ =172.5ДЕН,СРЕДСТВО ЗА РАЧНО МИЕЊЕ САДОВИ,ДА,,,,,
vardar,СЕТ ФЕРИ ЗА САДОВИ ЦИТРУС ЕКСТРА + 2*650МЛ,259.00,100 МЛ: =19.92ДЕН,СРЕДСТВО ЗА РАЧНО МИЕЊЕ САДОВИ,ДА,,,,,
vardar,СЕТ ФЛЕКЕРИ 70*150/210/240 ЦМ АЏ806529,1399.00,1 ПАРЧЕ =1399ДЕН,ФЛЕКЕРИ,ДА,,,,,
vardar,СЕТ ФРАНК БРУСНИЦА+ШУМСКО+ЛИМОНСКА ТРЕВА,199.00,1 ПАРЧЕ =199ДЕН,ЧАЈ,ДА,,,,,
vardar,СЕТ ФУСТАН И ВЕНЧЕ ЗА МАСКЕНАБАЛ МИНИ,250.00,1 ПАРЧЕ =250ДЕН,МАСКЕМБАЛ ПРОИЗВОДИ,ДА,,,,,
vardar,СЕТ ФУСТАН И ВЕНЧЕ ЗА МАСКЕНАБАЛ СИРЕНА 19738,250.00,1 ПАРЧЕ =250ДЕН,ПРОИЗВОД ЗА МАСКЕНБАЛ,ДА,,,,,
vardar,СЕТ ХОГАРЕНАС КРЕКЕРИ 2Х200ГР + 1 ПОДАРОК,139.00,1 ПАРЧЕ =139ДЕН,КРЕКЕРИ,ДА,,,,,
vardar,СЕТ ЦЕВКИ СО ЖИВОТНИ 7 ПАР. WQ-04,29.00,1 ПАРЧЕ =4.14ДЕН,ЦЕВКИ ЗА СОК,ДА,,,,,
vardar,СЕТ ЦЕВКИ СО ПЕПЕРУТКИ 5 ПАР. WQ-05,35.00,1 ПАРЧЕ =7ДЕН,ЦЕВКИ ЗА СОК,ДА,,,,,
vardar,СЕТ ЦЕВКИ СО СВЕТКАВ ДИЗАЈН 4 ПАР. WQ-03,29.00,1 ПАРЧЕ =7.25ДЕН,ЦЕВКИ ЗА СОК,ДА,,,,,
vardar,СЕТ ЦЕВКИ СО ФУДБАЛ 6 ПАР. WQ-06,29.00,1 ПАРЧЕ =4.83ДЕН,ЦЕВКИ ЗА СОК,ДА,,,,,
vardar,СЕТ ЦЕДАЛКИ 3 ПАР.,59.00,1 ПАРЧЕ =59ДЕН,ЦЕДАЛКА,ДА,,,,,
vardar,СЕТ ЧАРШАВ ЗА МАСА 120*160ЦМ СО 4 ПЕРНИЦИ ЗА СТОЛ,519.00,1 ПАРЧЕ =519ДЕН,ПРЕКРИВКА ЗА МАСА,ДА,,,,,
vardar,СЕТ ЧАША СО ЗДЕЛА ДИЗАЈН,199.00,1 ПАРЧЕ =199ДЕН,ШОЉА,ДА,,,,,
vardar,СЕТ ЧАША СО ЗДЕЛА МЕЧЕ,199.00,1 ПАРЧЕ =199ДЕН,ШОЉА,ДА,,,,,
vardar,СЕТ ЧАША СО ПРИВЕЗОК ВО КУТИЈА,185.00,1 ПАРЧЕ =185ДЕН,ШОЉА,ДА,,,,,
vardar,СЕТ ЧАШИ 390 МЛ 1/4 CC7000240,299.00,1 ПАРЧЕ =74.75ДЕН,ЧАШИ ЗА ВОДА,ДА,,,,,
vardar,СЕТ ЧАШИ ЗА ВИСКИ ДИАМАНТЕ 4/1 380 МЛ,2689.00,1 ПАРЧЕ = 2689ДЕН,ЧАШИ ЗА ВИСКИ,ДА,,,,,
vardar,СЕТ ЧЕТКИ ЗА ШМИНКАЊЕ 5/1,99.00,1 ПАРЧЕ =19.8ДЕН,ЧЕТКИ ЗА ШМИНКА,ДА,,,,,
vardar,СЕТ ЧЕТКИ ЗА ШМИНКАЊЕ 9/1,169.00,1 ПАРЧЕ =18.78ДЕН,ЧЕТКИ ЗА ШМИНКАЊЕ,ДА,,,,,
vardar,СЕТ ЧИПСИ ЧИПС СОЛЕН 60 ГР 2+1 ПОДАРОК,89.00,1 ПАРЧЕ =85ДЕН,ЧИПС,ДА,,,,,
vardar,СЕТ ШИШЕ И КУТИЈА ЗА ХРАНА АЏ017030,149.00,1 ПАРЧЕ =149ДЕН,САД ЗА СКЛАДИРАЊЕ,ДА,,,,,
vardar,СЕТ ШМИНКА ЗА ДЕЦА СИРЕНА AA-2812,599.00,1 ПАРЧЕ =399ДЕН,СЕТ КОЗМЕТИЧКИ ЗА ДЕЦА,ДА,,,,,
vardar,СЕТ ШОЉИ ЗА КАФЕ СО ДРВЕН ПОДМЕТАЧ 1/4,169.00,1 ПАРЧЕ =169ДЕН,СЕТ ЗА КАФЕ,ДА,,,,,
vardar,СЕТ ШТИПКИ ЗА ЗАТВОРАЊЕ ЌЕСИ ЏАМБО 5/1,89.00,1 ПАРЧЕ =17.8ДЕН,ШТИПКИ,ДА,,,,,
vardar,СЕТ ШТИПКИ ЗА ЌЕСИ СО МАГНЕТ 2ПАРЧИЊА,52.00,1 ПАРЧЕ = 26ДЕН,ШТИПКИ ЗА ХРАНА,ДА,,,,,
vardar,СЕТ ШТИТНИЦИ ЗА ДЕЦА 6050,599.00,1 ПАРЧЕ =599ДЕН,СПОРТСКИ ДОДАТОЦИ,ДА,,,,,
vardar,СЕТ ЈАГЕРМАЈСТЕР 0.5Л + ЈАГЕРМАЈСТЕР МАНИФЕСТ 0.5Л,2095.00,1 ПАРЧЕ =2095ДЕН,ЛИКЕР,ДА,,,,,
vardar,СЕТ ЈЕС ФЛИПС КИКИРИКА 2X80 ГР,49.00,1 ПАРЧЕ =49ДЕН,ФЛИПС,ДА,,,,,
vardar,СЕТ ЈП ЧЕНЕТ ГРЕНАШ СИНСО РОЗЕ 0.75Л СО ЧАША,435.00,100 МЛ: =58ДЕН,РОЗЕ ВИНО,ДА,,,,,
vardar,СЕТ ЈП ШЕНЕТ КОЛОМБАР СОВИЊОН 0.75Л СО ЧАША,435.00,100 МЛ: =58ДЕН,БЕЛО ВИНО,ДА,,,,,
vardar,СЕЦКО СО ПРИТИСКАЊЕ,499.00,1 ПАРЧЕ =399ДЕН,РАЧЕН СЕЦКО,ДА,,,,,
vardar,СИБЕЛ ВОСОК ЗА ДЕПИЛАЦИЈА РОЛОН СО 10 ЛЕНТИ СОРТНО,118.00,1 ПАРЧЕ =118ДЕН,КРЕМА ЗА ДЕПИЛАЦИЈА,ДА,,,,,
vardar,СИБЕЛ КАМЕН ЗА ПЕТИ БЕЛ,121.00,1 ПАРЧЕ =121ДЕН,КАМЕН ЗА ПЕТИ,ДА,,,,,
vardar,СИБЕЛ КОЗМЕТИЧКИ СУНЃЕР 75*75ММ. 2ПАР.,58.00,1 ПАРЧЕ =58ДЕН,СУНГЕР ЗА БАЊАЊЕ,ДА,,,,,
vardar,СИБЕЛ НОКТАРИЦА-ГОЛЕМА СО РЕЗЕРВОАР,146.00,1 ПАРЧЕ =146ДЕН,НОКТАРИЦА,ДА,,,,,
vardar,СИБЕЛ НОКТАРИЦА-СТРАНИЧНА,152.00,1 ПАРЧЕ =152ДЕН,НОКТАРИЦА,ДА,,,,,
vardar,СИБЕЛ ОГЛЕДАЛО МЕТАЛНО ДВОСТРАНО,216.00,1 ПАРЧЕ =216ДЕН,КОЗМЕТИЧКО ОГЛЕДАЛО,ДА,,,,,
vardar,СИБЕЛ ФУТРОЛА ЗА ЧЕТКИЧКА ЗА ЗАБИ,66.00,1 ПАРЧЕ =66ДЕН,САД ЗА СКЛАДИРАЊЕ,ДА,,,,,
vardar,СИБЕЛ ЧЕТКА ЗА КОСА КОЦКАСТА,368.00,1 ПАРЧЕ =368ДЕН,ЧЕТКА ЗА КОСА,ДА,,,,,
vardar,"СИБЕЛ ЧЕШЕЛ ЗА КОСА, КИЛИБАР СО РАЧКА",133.00,1 ПАРЧЕ =133ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,"СИБЕЛ ЧЕШЕЛ ЗА КОСА, КИЛИБАР-СРЕДЕН",79.00,1 ПАРЧЕ =79ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,"СИБЕЛ ЧЕШЕЛ ЗА КОСА,-СРЕДЕН",51.00,1 ПАРЧЕ =51ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,"СИБЕЛ ЧЕШЕЛ ЗА КОСА,ГОЛЕМ",70.00,1 ПАРЧЕ =70ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,СИБЕЛ ЧЕШЕЛ ЗА КОСА-МАЛ,45.00,1 ПАРЧЕ =45ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,СИБЕЛ ЧЕШЕЛ ПЛАСТИЧЕН СО РАЧКА,70.00,1 ПАРЧЕ =70ДЕН,ЧЕШЕЛ,ДА,,,,,
vardar,СИДАРТА – ХЕРМАН ХЕСЕ,250.00,1 ПАРЧЕ = 250ДЕН,КНИГИ ЗА ВОЗРАСНИ,ДА,,,,,
vardar,СИКА БУКОВЕЦ БЛАГ 100 Г,89.00,100 ГР: =89ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА БУКОВЕЦ ЛУТ 100 Г,89.00,100 ГР: =89ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА ЕКСТРА ЛУТА ЧИЛИ ПИПЕРКА 10ГР,37.00,100 ГР: =370ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА ПИПЕР МЕЛЕН ЦРВЕН 100 ГР,82.00,100 ГР: =82ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА ПИПЕРКА СУШЕНА 30 ГР,57.00,100 ГР: =190ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА СУШЕНА ЧИЛИ ПИПЕРКА 30 ГР,62.00,100 ГР: =206.67ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА ШАРЕНА СОЛ БЛАГА 50 ГР,45.00,100 ГР: =90ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИКА ШАРЕНА СОЛ ЛУТА 50 ГР,45.00,100 ГР: =90ДЕН,ЗАЧИН,ДА,,,,,
vardar,СИЛАН КЛАСИК ФРЕШ СКАЈ 1.408Л 64 ПЕРЕЊА,335.00,100 МЛ: =23.79ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛАН СЕНЗИТИВ 1.408Л 64 ПЕРЕЊА,335.00,100 МЛ: =23.79ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛАН СУПРИМ БЛОСОМ 1.012Л 46 ПЕРЕЊА,335.00,100 МЛ: =33.1ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛАН СУПРИМ ГЛАМУР 1.012Л 46 ПЕРЕЊА,335.00,100 МЛ: =33.1ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛАН СУПРИМ ЕЛЕГАНТЕ 1.012Л 46 ПЕРЕЊА,335.00,100 МЛ: =33.1ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛАН СУПРИМ РОМАНС 1.012Л 46 ПЕРЕЊА,335.00,100 МЛ: =33.1ДЕН,ОМЕКНУВАЧ ЗА АЛИШТА,ДА,,,,,
vardar,СИЛВЕРВЈУ,360.00,1 ПАРЧЕ =360ДЕН,КНИГИ ЗА ВОЗРАСНИ,ДА,,,,,
vardar,СИЛИКОНСКА НАВЛАКА ЗА ВОЛАН,399.00,1 ПАРЧЕ =399ДЕН,ПРОИЗВОДИ ЗА ОДРЖУВАЊЕ НА АВТОМОБИЛ,ДА,,,,,
vardar,СИЛИКОНСКА ФАТАЛКА ЗА ТОПЛО 16*10 ЦМ. 2217,225.00,1 ПАРЧЕ =225ДЕН,СИЛИКОНСКИ КУЈНСКИ РАЧНИ АЛАТКИ,ДА,,,,,
vardar,СИЛИКОНСКА ЧЕТКА ЗА КУЧИЊА,69.00,1 ПАРЧЕ =69ДЕН,АКСЕСОАРИ ЗА КУЧЕ,ДА,,,,,
vardar,СИЛИКОНСКА ЧЕТКА ТС-Ц393,115.00,1 ПАРЧЕ =89ДЕН,РАЧНА АЛАТКА,ДА,,,,,
vardar,СИЛИКОНСКА ШПАТУЛА 2189,152.00,1 ПАРЧЕ = 152ДЕН,РАЧНА АЛАТКА,ДА,,,,,
vardar,СИЛИКОНСКИ СПРЕЈ,559.00,1 ПАРЧЕ =559ДЕН,ЛЕПИЛО,ДА,,,,,
vardar,СИЛИНГ РАКАВИЦИ ЗА ПИЛИНГ,228.00,1 ПАРЧЕ =228ДЕН,РАКАВИЦИ ЗА ПИЛИНГ,ДА,,,,,
vardar,СИМИТ ЃЕВРЕК 130Г,28.00,1 ПАРЧЕ =28ДЕН,СОЛЕНО ПЕРЦИВО,ДА,,,,,
vardar,СИМПЛИ ВЕНУС 3 БЕЈЗИК 24Х 1,75.00,1 ПАРЧЕ =75ДЕН,ЖИЛЕТ ЗА БРИЧЕЊЕ,ДА,,,,,
vardar,СИМПЛИ ВЕНУС 3 БЕЈЗИК 4РЕЗ.,209.00,1 ПАРЧЕ =209ДЕН,ЖИЛЕТ ЗА БРИЧЕЊЕ,ДА,297.00,"209.00
-29.63%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,"СИНАЛКО БИТЕР ЛЕМОН 1,5Л",53.00,100 МЛ: =3.53ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ЕНЕРГЕТСКИ ПИЈАЛОК 0.25Л,42.00,100 МЛ: =16.8ДЕН,ЕНЕРГЕТСКИ ПИЈАЛОЦИ,ДА,,,,,
vardar,СИНАЛКО КОЛА ДУОПАК 2X1.75Л,114.00,1 ПАРЧЕ =57ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО КОЛА ЛИМ. 0.33Л,39.00,100 МЛ: =11.82ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,"СИНАЛКО КОЛА ПЕТ 0,5Л",32.00,100 МЛ: =6.4ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО КОЛА ПЕТ 1.5Л,53.00,100 МЛ: =3.53ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО КОЛА ПЕТ 2Л,53.00,100 МЛ: =2.65ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО КРУША 2Л,41.00,100 МЛ: =2.05ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ЛAДЕН ЧАЈ ПРАСКА 1.5Л,62.00,100 МЛ: =4.13ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,"СИНАЛКО ЛАДЕН ЧАЈ ЛИМОН 1,5Л",62.00,100 МЛ: =4.13ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,СИНАЛКО ЛЕДЕН ЧАЈ АРОНИЈА 1.5L,62.00,100 МЛ: =4.13ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,СИНАЛКО ЛЕДЕН ЧАЈ БРУСНИЦА 0.33Л,39.00,100 МЛ: =11.82ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,СИНАЛКО ЛЕДЕН ЧАЈ БРУСНИЦА ПЕТ 1.5Л,62.00,100 МЛ: =4.13ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,"СИНАЛКО ЛЕДЕН ЧАЈ ПРАСКА 0,5Л",32.00,100 МЛ: =6.4ДЕН,ЛЕДЕН ЧАЈ,ДА,,,,,
vardar,СИНАЛКО ЛИМОНАДА 2Л,41.00,100 МЛ: =2.05ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ОРАНЖ 1.75Л,57.00,100 МЛ: =3.26ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ОРАНЖ 2Л,60.00,100 МЛ: =3ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ОРАНЖ ДУОПАК 2X1.75L,114.00,1 ПАРЧЕ =57ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ПЛУС 1.5Л,58.00,100 МЛ: =3.87ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ПОРТОКАЛ 1.5Л,53.00,100 МЛ: =3.53ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ПОРТОКАЛ ЛИМ. 0.33Л,39.00,100 МЛ: =11.82ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,"СИНАЛКО ПОРТОКАЛ ПЕТ 0,5Л",32.00,100 МЛ: =6.4ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ТОНИК ПЕТ 1.5Л,53.00,100 МЛ: =3.53ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,"СИНАЛКО ФРЕСКО 0,5Л",32.00,100 МЛ: =6.4ДЕН,ГАЗИРАН СОК,ДА,,,,,
vardar,СИНАЛКО ФРЕСКО 1.5Л,53.00,100 МЛ: =3.53ДЕН,ГАЗИРАН СОК,ДА,,,,,
