url,photo_url,brand,title,original_price,current_price,discount
https://mobelix.com.mk/mk/proizvodi/samsung-j500-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/109/7ed/thumb_1547_550_800_0_0_crop.jpg,Samsung,J500 Back Cover,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-n950-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/00b/f65/thumb_1526_550_800_0_0_crop.jpg,Samsung,N950 Display,,"14,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-6-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f6/191/thumb_1532_550_800_0_0_crop.jpg,Apple,iPhone 6 Display,,"1,800.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-5sse-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f5/53e/thumb_1531_550_800_0_0_crop.jpg,Apple,iPhone 5S/SE Display,,"1,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-5-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f4/f4a/thumb_1530_550_800_0_0_crop.jpg,Apple,iPhone 5 Display,,"1,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-n910-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/009/d89/thumb_1524_550_800_0_0_crop.jpg,Samsung,N910 Display,,"7,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-n920-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/00b/5cb/thumb_1525_550_800_0_0_crop.jpg,Samsung,N920 Display,,"10,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-n950-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/00b/f65/thumb_1526_550_800_0_0_crop.jpg,Samsung,N950 Display,,"14,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-n960-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/00c/c38/thumb_1527_550_800_0_0_crop.jpg,Samsung,N960 Display,,"14,500.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-4-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f3/2a9/thumb_1528_550_800_0_0_crop.jpg,Apple,iPhone 4 Display,,"1,300.00 ден",
https://mobelix.com.mk/mk/proizvodi/apple-iphone-4s-display,https://mobelix.com.mk/storage/app/uploads/public/5c0/0f3/81c/thumb_1529_550_800_0_0_crop.jpg,Apple,iPhone 4S Display,,"1,300.00 ден",
